#time, s3key, filesize
2021-01-01T14:17:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/01/mms1_fgm_brst_l2_20210101141733_v5.276.0.cdf,1351433
2021-01-01T16:31:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/01/mms1_fgm_brst_l2_20210101163153_v5.276.0.cdf,827666
2021-01-01T17:29:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/01/mms1_fgm_brst_l2_20210101172913_v5.276.0.cdf,1099577
2021-01-01T17:31:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/01/mms1_fgm_brst_l2_20210101173123_v5.276.0.cdf,1029507
2021-01-01T17:33:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/01/mms1_fgm_brst_l2_20210101173323_v5.276.0.cdf,1107666
2021-01-01T17:35:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/01/mms1_fgm_brst_l2_20210101173533_v5.276.0.cdf,1115390
2021-01-01T17:40:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/01/mms1_fgm_brst_l2_20210101174013_v5.276.0.cdf,939206
2021-01-01T20:00:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/01/mms1_fgm_brst_l2_20210101200033_v5.276.0.cdf,501922
2021-01-02T06:48:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/02/mms1_fgm_brst_l2_20210102064853_v5.276.0.cdf,513407
2021-01-02T07:58:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/02/mms1_fgm_brst_l2_20210102075823_v5.276.0.cdf,1115408
2021-01-02T08:00:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/02/mms1_fgm_brst_l2_20210102080033_v5.276.0.cdf,1121493
2021-01-02T08:02:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/02/mms1_fgm_brst_l2_20210102080243_v5.276.0.cdf,1033913
2021-01-02T08:04:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/02/mms1_fgm_brst_l2_20210102080443_v5.276.0.cdf,1121866
2021-01-02T08:09:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/02/mms1_fgm_brst_l2_20210102080903_v5.276.0.cdf,970832
2021-01-02T08:10:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/02/mms1_fgm_brst_l2_20210102081053_v5.276.0.cdf,982514
2021-01-02T08:12:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/02/mms1_fgm_brst_l2_20210102081243_v5.276.0.cdf,974442
2021-01-02T10:33:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/02/mms1_fgm_brst_l2_20210102103313_v5.276.0.cdf,1353822
2021-01-02T10:35:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/02/mms1_fgm_brst_l2_20210102103543_v5.276.0.cdf,1265232
2021-01-02T10:38:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/02/mms1_fgm_brst_l2_20210102103803_v5.276.0.cdf,1358063
2021-01-02T10:40:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/02/mms1_fgm_brst_l2_20210102104033_v5.276.0.cdf,1263015
2021-01-02T10:42:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/02/mms1_fgm_brst_l2_20210102104253_v5.276.0.cdf,1344495
2021-01-02T10:45:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/02/mms1_fgm_brst_l2_20210102104523_v5.276.0.cdf,1260394
2021-01-02T10:47:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/02/mms1_fgm_brst_l2_20210102104743_v5.276.0.cdf,1347245
