#time, s3key, filesize
2020-01-01T00:01:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/01/mms1_fgm_brst_l2_20200101000123_v5.224.0.cdf,1081842
2020-01-01T00:32:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/01/mms1_fgm_brst_l2_20200101003203_v5.224.0.cdf,908659
2020-01-01T01:00:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/01/mms1_fgm_brst_l2_20200101010043_v5.224.0.cdf,1252096
2020-01-01T01:03:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/01/mms1_fgm_brst_l2_20200101010303_v5.224.0.cdf,1249156
2020-01-01T01:05:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/01/mms1_fgm_brst_l2_20200101010523_v5.224.0.cdf,1259479
2020-01-01T01:07:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/01/mms1_fgm_brst_l2_20200101010743_v5.224.0.cdf,1251986
2020-01-01T01:10:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/01/mms1_fgm_brst_l2_20200101011003_v5.224.0.cdf,1247677
2020-01-01T01:12:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/01/mms1_fgm_brst_l2_20200101011223_v5.224.0.cdf,1245405
2020-01-01T01:14:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/01/mms1_fgm_brst_l2_20200101011443_v5.224.0.cdf,1239173
2020-01-01T01:36:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/01/mms1_fgm_brst_l2_20200101013613_v5.224.0.cdf,1161973
2020-01-01T01:38:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/01/mms1_fgm_brst_l2_20200101013823_v5.224.0.cdf,1153868
2020-01-01T01:40:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/01/mms1_fgm_brst_l2_20200101014033_v5.224.0.cdf,1058557
2020-01-01T01:42:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/01/mms1_fgm_brst_l2_20200101014233_v5.224.0.cdf,1157187
2020-01-01T01:44:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/01/mms1_fgm_brst_l2_20200101014443_v5.224.0.cdf,1142930
2020-01-02T05:50:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102055013_v5.224.0.cdf,1300656
2020-01-02T05:52:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102055243_v5.224.0.cdf,1306078
2020-01-02T05:55:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102055513_v5.224.0.cdf,1314791
2020-01-02T05:57:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102055743_v5.224.0.cdf,1312797
2020-01-02T06:00:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102060013_v5.224.0.cdf,1320293
2020-01-02T06:02:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102060243_v5.224.0.cdf,1324412
2020-01-02T06:05:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102060513_v5.224.0.cdf,1323489
2020-01-02T06:07:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102060743_v5.224.0.cdf,1319446
2020-01-02T06:10:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102061013_v5.224.0.cdf,1314395
2020-01-02T06:12:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102061243_v5.224.0.cdf,1309951
2020-01-02T06:15:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102061513_v5.224.0.cdf,1315193
2020-01-02T06:17:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102061743_v5.224.0.cdf,1311428
2020-01-02T06:20:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102062013_v5.224.0.cdf,1299449
2020-01-02T06:22:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102062243_v5.224.0.cdf,1229814
2020-01-02T06:25:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102062503_v5.224.0.cdf,1305235
2020-01-02T06:27:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102062733_v5.224.0.cdf,1309747
2020-01-02T06:30:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102063003_v5.224.0.cdf,1302373
2020-01-02T06:32:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102063233_v5.224.0.cdf,1316329
2020-01-02T06:35:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102063503_v5.224.0.cdf,1309028
2020-01-02T06:37:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102063733_v5.224.0.cdf,1315447
2020-01-02T06:40:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102064003_v5.224.0.cdf,1311213
2020-01-02T06:42:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102064233_v5.224.0.cdf,1292472
2020-01-02T06:45:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102064503_v5.224.0.cdf,1294094
2020-01-02T06:47:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102064733_v5.224.0.cdf,1295588
2020-01-02T06:50:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102065003_v5.224.0.cdf,1306861
2020-01-02T06:52:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102065233_v5.224.0.cdf,1302829
2020-01-02T06:55:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102065503_v5.224.0.cdf,1304653
2020-01-02T06:57:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/02/mms1_fgm_brst_l2_20200102065733_v5.224.0.cdf,1292400
2020-01-03T13:45:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103134543_v5.224.0.cdf,1242047
2020-01-03T13:48:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103134803_v5.224.0.cdf,1256194
2020-01-03T13:52:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103135253_v5.224.0.cdf,1266761
2020-01-03T13:55:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103135513_v5.224.0.cdf,1236817
2020-01-03T14:21:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103142123_v5.224.0.cdf,1348180
2020-01-03T14:23:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103142353_v5.224.0.cdf,1329067
2020-01-03T14:28:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103142853_v5.224.0.cdf,1338432
2020-01-03T14:31:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103143123_v5.224.0.cdf,1308352
2020-01-03T14:51:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103145133_v5.224.0.cdf,1348472
2020-01-03T14:54:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103145403_v5.224.0.cdf,1265743
2020-01-03T14:56:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103145623_v5.224.0.cdf,1332222
2020-01-03T15:10:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103151023_v5.224.0.cdf,1336008
2020-01-03T15:12:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103151253_v5.224.0.cdf,1252102
2020-01-03T15:17:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103151743_v5.224.0.cdf,1264524
2020-01-03T15:20:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103152003_v5.224.0.cdf,1339976
2020-01-03T15:36:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103153643_v5.224.0.cdf,826502
2020-01-03T15:38:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103153813_v5.224.0.cdf,839030
2020-01-03T15:39:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103153943_v5.224.0.cdf,1260399
2020-01-03T15:42:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103154203_v5.224.0.cdf,1333947
2020-01-03T15:44:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103154433_v5.224.0.cdf,1331846
2020-01-03T15:47:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103154703_v5.224.0.cdf,1326982
2020-01-03T15:49:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103154933_v5.224.0.cdf,1253577
2020-01-03T18:27:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103182723_v5.224.0.cdf,477887
2020-01-03T18:44:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103184413_v5.224.0.cdf,1241708
2020-01-03T18:46:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103184633_v5.224.0.cdf,1307348
2020-01-03T18:49:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103184903_v5.224.0.cdf,1220522
2020-01-03T18:51:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103185123_v5.224.0.cdf,1211424
2020-01-03T18:53:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103185343_v5.224.0.cdf,1308696
2020-01-03T18:57:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103185723_v5.224.0.cdf,1293817
2020-01-03T18:59:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103185953_v5.224.0.cdf,1212981
2020-01-03T19:02:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103190213_v5.224.0.cdf,1290335
2020-01-03T19:04:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103190443_v5.224.0.cdf,1280259
2020-01-03T19:07:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103190713_v5.224.0.cdf,1300585
2020-01-03T19:09:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103190943_v5.224.0.cdf,1288321
2020-01-03T19:12:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103191213_v5.224.0.cdf,1259681
2020-01-03T19:14:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103191443_v5.224.0.cdf,1270100
2020-01-03T19:17:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103191713_v5.224.0.cdf,1163499
2020-01-03T19:19:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103191933_v5.224.0.cdf,1262905
2020-01-03T19:22:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103192203_v5.224.0.cdf,1283589
2020-01-03T19:24:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/03/mms1_fgm_brst_l2_20200103192433_v5.224.0.cdf,1267574
2020-01-04T05:00:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104050023_v5.224.0.cdf,979182
2020-01-04T05:02:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104050223_v5.224.0.cdf,1051551
2020-01-04T05:04:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104050433_v5.224.0.cdf,975550
2020-01-04T06:30:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104063013_v5.224.0.cdf,519841
2020-01-04T07:26:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104072643_v5.224.0.cdf,523172
2020-01-04T07:44:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104074443_v5.224.0.cdf,1238599
2020-01-04T07:47:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104074713_v5.224.0.cdf,1156066
2020-01-04T07:49:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104074933_v5.224.0.cdf,1222967
2020-01-04T07:52:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104075203_v5.224.0.cdf,1207660
2020-01-04T07:57:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104075713_v5.224.0.cdf,1229904
2020-01-04T07:59:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104075943_v5.224.0.cdf,1156202
2020-01-04T08:02:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104080203_v5.224.0.cdf,1234717
2020-01-04T08:04:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104080433_v5.224.0.cdf,859300
2020-01-04T08:06:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104080613_v5.224.0.cdf,983883
2020-01-04T08:08:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104080803_v5.224.0.cdf,829735
2020-01-04T08:15:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104081513_v5.224.0.cdf,780718
2020-01-04T08:16:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104081643_v5.224.0.cdf,893826
2020-01-04T08:18:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104081823_v5.224.0.cdf,1252192
2020-01-04T08:20:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104082043_v5.224.0.cdf,1247003
2020-01-04T08:23:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104082303_v5.224.0.cdf,1210195
2020-01-04T08:42:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104084253_v5.224.0.cdf,1248189
2020-01-04T08:45:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104084513_v5.224.0.cdf,1175323
2020-01-04T08:47:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104084723_v5.224.0.cdf,1267603
2020-01-04T08:49:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104084943_v5.224.0.cdf,1175244
2020-01-04T08:51:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104085153_v5.224.0.cdf,1256188
2020-01-04T11:25:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104112533_v5.224.0.cdf,1148324
2020-01-04T11:28:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104112843_v5.224.0.cdf,1004422
2020-01-04T11:30:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104113033_v5.224.0.cdf,1100577
2020-01-04T11:32:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104113233_v5.224.0.cdf,988679
2020-01-04T11:39:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104113933_v5.224.0.cdf,831335
2020-01-04T11:41:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2020/01/04/mms1_fgm_brst_l2_20200104114103_v5.224.0.cdf,832908
